W1,W2,W3,F
delhi,cm,warned,1
want,decisive,role,1
seats,want,decisive,1
win,seats,want,1
cr,approx,pipeline,1
rs,cr,approx,1
worth,rs,cr,1
hal,orders,worth,1
signed,hal,orders,1
already,signed,hal,1
young,voters,co…,1
leaders,still,adamant,1
given,leaders,still,1
details,given,leaders,1
gives,details,given,1
againin,gives,details,1
statement,follow,live,1
made,statement,follow,1
ruckus,made,statement,1
amid,ruckus,made,1
second,week,may,1
phase,second,week,1
last,phase,second,1
lies,floor,giving,1
floor,giving,data,1
giving,data,things,1
ji,ji,mla,1
secretary,incharge,ji,1
maharashtra,secretary,incharge,1
ji,maharashtra,secretary,1
president,ji,maharashtra,1
short,says,survey,1
fall,short,says,1
kendra,kids,play,1
kids,play,school,1
play,school,ki,1
school,ki,tarah,1
amendment,want,help,1
pass,amendment,want,1
ki,tarah,develope,1
tarah,develope,nahi,1
develope,nahi,ho,1
team,upcoming,election,1
selection,team,upcoming,1
ji,selection,team,1
dr,ji,selection,1
wishes,dr,ji,1
good,wishes,dr,1
congratulations,good,wishes,1
nahi,ho,sakte,1
ho,sakte,town,1
sakte,town,level,1
incharge,ji,ji,1
ji,mla,ji,1
data,things,seen,1
mla,ji,school,1
could,lie,hands,1
formation,could,lie,1
government,formation,could,1
national,upcoming,election,1
selected,national,upcoming,1
fall,mrs,ji,1
horrendous,fall,mrs,1
isnt,horrendous,fall,1
crore,isnt,horrendous,1
rs,crore,isnt,1
pace,wrt,looming,1
wrt,looming,momentum,1
looming,momentum,anything,1
questions,politicians,election,1
politicians,election,campaign,1
election,campaign,voters,1
campaign,voters,aangan,1
voters,aangan,wadi,1
aangan,wadi,kendra,1
wadi,kendra,kids,1
contest,polls,hajpur,1
aarey,road,goregaon,1
ground,aarey,road,1
school,ground,aarey,1
ji,school,ground,1
town,level,pop,1
different,clips,one,1
two,different,clips,1
using,two,different,1
discuss,plans,upcoming,1
plans,upcoming,ems,1
india,compulsive,liar,1
people,india,compulsive,1
cheated,people,india,1
gadkari,waiting,hung,1
nitin,gadkari,waiting,1
polls,residence,leader,1
upcoming,polls,residence,1
today,upcoming,polls,1
meeting,today,upcoming,1
formal,meeting,today,1
first,formal,meeting,1
hold,first,formal,1
likely,hold,first,1
alliance,likely,hold,1
grand,alliance,likely,1
opposition,grand,alliance,1
whereas,rm,lies,1
state,whereas,rm,1
pathetic,state,whereas,1
hal,pathetic,state,1
anywhere,hal,pathetic,1
seen,anywhere,hal,1
things,seen,anywhere,1
held,discuss,plans,1
extended,meeting,held,1
joint,extended,meeting,1
friends,love,outside,1
dirty,using,two,1
playing,dirty,using,1
cadres,playing,dirty,1
usual,cadres,playing,1
level,pop,par,1
pop,par,ek,1
par,ek,dietician,1
ek,dietician,ki,1
dietician,ki,post,1
ki,post,nhi,1
post,nhi,hai,1
want,listen,oppose,1
shri,anurag,thakurs,1
tumpreng,joint,extended,1
explanation,opposition,dont,1
giving,explanation,opposition,1
hour,giving,explanation,1
spend,hour,giving,1
pm,spend,hour,1
want,pm,spend,1
motion,confidence,via,1
speech,motion,confidence,1
thakurs,speech,motion,1
anurag,thakurs,speech,1
contest,people,electoral,1
nonindian,even,contest,1
hands,others,may,1
protesting,construction,mekadatu,1
aiadmk,mps,protesting,1
suspension,aiadmk,mps,1
concern,suspension,aiadmk,1
expressed,concern,suspension,1
mp,expressed,concern,1
aiadmk,mp,expressed,1
speaker,aiadmk,mp,1
dy,speaker,aiadmk,1
durai,dy,speaker,1
aiding,terrorism,contest,1
stop,aiding,terrorism,1
pakistan,stop,aiding,1
appealed,pakistan,stop,1
region,appealed,pakistan,1
terrorism,region,appealed,1
stop,terrorism,region,1
promised,stop,terrorism,1
also,promised,stop,1
want,contest,polls,1
want,contest,poll…,1
economy,nation,gone,1
face,polls,phase,1
orders,given,fina…,1
family,contests,him…,1
leader,seen,attractive,1
mps,protesting,construction,1
construction,mekadatu,dam,1
attractive,leader,state,1
mekadatu,dam,river,1
passed,friday,companies,1
morning,passed,friday,1
negotiations,upcoming,polls,1
seatsharing,negotiations,upcoming,1
formal,seatsharing,negotiations,1
today,formal,seatsharing,1
meet,today,formal,1
set,meet,today,1
parties,set,meet,1
opposition,parties,set,1
crore,finalized,pipeline,1
clarified,crore,finalized,1
today,clarified,crore,1
given,today,clarified,1
crore,given,today,1
lakh,crore,given,1
worth,lakh,crore,1
orders,worth,lakh,1
claimed,orders,worth,1
earlier,claimed,orders,1
dm,earlier,claimed,1
condition,dm,earlier,1
financial,condition,dm,1
given,financial,condition,1
orders,given,financial,1
seen,attractive,leader,1
leader,state,tejashwi,1
allows,nonindian,even,1
rajesh,gupta,vishwa,1
vishwa,singh,ramprasad,1
singh,ramprasad,goyal,1
ramprasad,goyal,arun,1
goyal,arun,chouhan,1
arun,chouhan,pooja,1
pending,since,week,1
discussion,pending,since,1
country,discussion,pending,1
parts,country,discussion,1
various,parts,country,1
struck,various,parts,1
recently,struck,various,1
cycones,recently,struck,1
discussion,cycones,recently,1
moves,discussion,cycones,1
passes,moves,discussion,1
disruptions,passes,moves,1
chaos,disruptions,passes,1
amidst,chaos,disruptions,1
strikes,ground,divorce,1
amendment,strikes,ground,1
laws,amendment,strikes,1
chouhan,pooja,dixit,1
lok,seats,play,1
trs,win,lok,1
gupta,vishwa,singh,1
president,ji,mah…,1
kn,ramchandran,venu…,1
removes,ground,divorce,1
state,tejashwi,prasad,1
tejashwi,prasad,yadav,1
prasad,yadav,emerges,1
yadav,emerges,attractiv…,1
team,included,shruthi,1
included,shruthi,gupta,1
shruthi,gupta,rajesh,1
gupta,rajesh,gupta,1
discusses,personal,laws,1
kya,expectations,thi,1
aur,kya,expectations,1
se,aur,kya,1
aunty,se,aur,1
sumitra,aunty,se,1
supported,concerns,raised,1
mps,supported,concerns,1
happened,mps,supported,1
little,happened,mps,1
though,little,happened,1
laws,though,little,1
related,laws,though,1
divorce,related,laws,1
several,divorce,related,1
divorce,several,divorce,1
ground,divorce,several,1
friday,companies,amendment,1
intl,centre,thread,1
centre,thread,passed,1
two,days,ram,1
masala,headlines,speaker,1
mirch,masala,headlines,1
respect,like,urslef,1
garner,respect,like,1
sleep,garner,respect,1
ur,sleep,garner,1
wakeup,ur,sleep,1
right,wakeup,ur,1
issues,right,wakeup,1
divertiionary,issues,right,1
around,divertiionary,issues,1
fooling,around,divertiionary,1
paradise,fooling,around,1
fools,paradise,fooling,1
living,fools,paradise,1
foolish,living,fools,1
adjourned,uproar,multiple,1
ls,adjourned,uproar,1
song,former,cm,1
film,song,former,1
famous,tamil,fil…,1
expect,game,changer,1
game,changer,upcoming,1
people,follow,live,1
countrys,people,follow,1
headlines,speaker,suspended,1
days,ram,shiv,1
thread,passed,friday,1
ram,shiv,gopals,1
question,allows,nonindian,1
quick,question,allows,1
shivaprasad,follow,live,1
dr,shivaprasad,follow,1
gopal,dr,shivaprasad,1
kk,gopal,dr,1
venugopal,kk,gopal,1
ramchandran,venugopal,kk,1
kn,ramchandran,venugopal,1
mahajan,rule,ani,1
sumitra,mahajan,rule,1
days,speaker,sumitra,1
two,days,speaker,1
suspended,two,days,1
shivaprasad,suspended,two,1
mp,shivaprasad,suspended,1
tdp,mp,shivaprasad,1
ramchandran,gopal,tdp,1
kn,ramchandran,gopal,1
share,politicians,expect,1
politicians,expect,game,1
already,signed,right,1
mps,tdp,mp,1
aiadmk,mps,tdp,1
shiv,gopals,learnt,1
vote,countrys,people,1
wont,vote,countrys,1
agency,wont,vote,1
said,agency,wont,1
rafale,showdown,watch,1
todays,rafale,showdown,1
win,todays,rafale,1
sitharaman,win,todays,1
nirmala,sitharaman,win,1
mantri,nirmala,sitharaman,1
raksha,mantri,nirmala,1
voters,feel,economy,1
feel,economy,nation,1
mps,last,days,1
suspended,mps,last,1
disruptions,speaker,suspended,1
amidst,disruptions,speaker,1
yadav,amidst,disruptions,1
akhilesh,yadav,amidst,1
raids,akhilesh,yadav,1
issues,raids,akhilesh,1
two,issues,raids,1
mostly,two,issues,1
morning,mostly,two,1
since,morning,mostly,1
dysfunctional,since,morning,1
remain,dysfunctional,since,1
houses,remain,dysfunctional,1
updates,houses,remain,1
showdown,watch,video,1
watch,video,post,1
video,post,comments,1
large,savers,case,1
case,said,agency,1
grave,disorder,house,1
causing,grave,disorder,1
sittings,causing,grave,1
consecutive,sittings,causing,1
two,consecutive,sittings,1
four,two,consecutive,1
suspended,four,two,1
face,polls,phas…,1
film,song,mgr,1
matters,episode,discu…,1
savers,case,insured,1
good,news,government,1
case,insured,coming,1
sivaprasad,switched,audio,1
naramalli,sivaprasad,switched,1
mp,naramalli,sivaprasad,1
proceedings,mp,naramalli,1
adjourning,proceedings,mp,1
speaker,adjourning,proceedings,1
time,speaker,adjourning,1
case,said,agen…,1
insured,coming,good,1
coming,good,news,1
lie,hands,others,1
others,may,get,1
platform,runup,upcoming,1
explains,judgment,explains,1
judgment,explains,judgm…,1
let,parliament,run,1
student,let,parliament,1
school,student,let,1
primary,school,student,1
like,primary,school,1
parliament,like,primary,1
control,parliament,like,1
also,control,parliament,1
stick,also,control,1
took,stick,also,1
speaker,took,stick,1
think,speaker,took,1
reply,launched,scheme…,1
allowed,ahead,following,1
ahead,following,due,1
following,due,authorization,1
due,authorization,process,1
authorization,process,indian,1
process,indian,national,1
indian,national,making,1
national,making,payment,1
making,payment,rupees,1
lakh,patients,scheme,1
sunday,announced,not…,1
judgment,explains,judgment,1
retire,electoral,politics,1
sunday,announced,contest,1
electoral,politics,previously,1
market,guess,parliament,1
fish,market,guess,1
much,shouting,like,1
via,much,shouting,1
ra,via,much,1
mp,ra,via,1
raised,mp,ra,1
deal,raised,mp,1
rafale,deal,raised,1
relating,rafale,deal,1
sitharaman,issues,relating,1
nirmala,sitharaman,issues,1
smt,nirmala,sitharaman,1
rm,smt,nirmala,1
ceo,hal’s,stated,1
dassault,ceo,hal’s,1
march,dassault,ceo,1
hal,march,dassault,1
dassault,hal,march,1
signed,dassault,hal,1
agreement,signed,dassault,1
workshare,agreement,signed,1
march,workshare,agreement,1
previously,contested,twice,1
politics,previously,contested,1
lok,elections,http…,1
announced,contest,coming,1
also,special,audit,1
needs,employment,cant,1
cant,wait,please,1
opt,given,months…,1
wait,please,dispatch,1
please,dispatch,joining,1
dispatch,joining,letters,1
joining,letters,asap,1
facilitating,voting,armed,1
voting,armed,forces,1
companies,amendment,passed,1
leader,said,saturday,1
elections,leader,said,1
ahead,elections,leader,1
alliance,ahead,elections,1
armed,forces,personnel,1
forces,personnel,sc,1
personnel,sc,tells,1
sc,tells,ec,1
routine,cag,process,1
addition,routine,cag,1
made,addition,routine,1
transaction,made,addition,1
scale,transaction,made,1
large,scale,transaction,1
provisions,large,scale,1
audit,provisions,large,1
employment,cant,wait,1
youth,needs,employment,1
contest,coming,support,1
schemes,youth,needs,1
coming,support,political,1
month,court,case,1
court,case,leader,1
case,leader,govt,1
leader,govt,commented,1
govt,commented,mum,1
coming,cant,count,1
joints,coming,cant,1
smoked,joints,coming,1
right,smoked,joints,1
sound,right,smoked,1
everything,sound,right,1
correct,everything,sound,1
yes,correct,everything,1
goods,offer,relaxation,1
rates,goods,offer,1
cut,rates,goods,1
expected,cut,rates,1
january,expected,cut,1
next,january,expected,1
meets,next,january,1
fallen,meets,next,1
collections,fallen,meets,1
march,workshare,agr…,1
linking,schemes,youth,1
guess,parliament,mins,1
parliament,mins,pause,1
mins,pause,shouting,1
fueling,speculation,sp…,1
speech,lok,watch,1
jis,speech,lok,1
smt,jis,speech,1
minister,smt,jis,1
govt,relaxes,startup,1
link,defence,minister,1
whither,wld,time??🤦🏻🤦🏻😔😒😂,1
speech,whither,wld,1
min,speech,whither,1
defence,min,speech,1
hours,defence,min,1
watch,hours,defence,1
wld,watch,hours,1
watch,wld,watch,1
time,watch,wld,1
simply,time,watch,1
know,simply,time,1
dealings,deal,defen…,1
relaxes,startup,norms,1
startup,norms,limit,1
make,voluntary,phones,1
amendments,make,voluntary,1
passes,amendments,make,1
elections,perhaps,time…,1
ahead,elections,perhaps,1
linking,schemes,you…,1
party,demanded,contes…,1
pause,shouting,mins,1
fueling,speculation,sp,1
trivia,leader,opposition,1
leader,opposition,lok,1
opposition,lok,currently,1
twitter,takes,giant,1
takes,giant,move,1
supreme,court,ht…,1
giant,move,polls,1
find,reason,for…,1
move,polls,india,1
yet,announced,http…,1
speech,raise,mam,1
emotion,speech,raise,1
time,emotion,speech,1
learn,time,emotion,1
innovative,learn,time,1
speech,innovative,learn,1
mam,speech,innovative,1
smt,mam,speech,1
minister,smt,mam,1
defends,traditions,via,1
seatsharing,formula,elections,1
closer,seatsharing,formula,1
inching,closer,seatsharing,1
sp,inching,closer,1
speculation,sp,inching,1
workers,ahead,elections,1
movement,workers,ahead,1
socialist,movement,workers,1
congregation,socialist,movement,1
conservative,society,reached,1
running,whole,nation,1
tiger,running,whole,1
cannot,tiger,running,1
cannot,tiger,runn…,1
seatsharing,leaders,address,1
leaders,address,media,1
address,media,follow,1
minister,said,reveal…,1
media,follow,updates,1
ls,polls,jk,1
simultaneous,ls,polls,1
holding,simultaneous,ls,1
centre,holding,simultaneous,1
statement,centre,holding,1
minister’s,statement,centre,1
home,minister’s,statement,1
following,home,minister’s,1
enthused,following,home,1
state,enthused,following,1
polls,state,enthused,1
simultaneous,polls,state,1
holding,simultaneous,polls,1
mins,uninterrupted,speech,1
shouting,mins,uninterrupted,1
society,reached,nonsatisfactory,1
reached,nonsatisfactory,conclusion,1
nonsatisfactory,conclusion,persons,1
front,ji,tweeting,1
quite,congregation,socialist,1
norms,limit,angel,1
limit,angel,tax,1
angel,tax,concessions,1
convinced,time,st…,1
ops,leaders,agree…,1
ops,leaders,agreement,1
leaders,agreement,seatsharing,1
agreement,seatsharing,leaders,1
tweeting,help,staff,1
ji,tweeting,help,1
helpless,front,ji,1
conclusion,persons,passed,1
looking,helpless,front,1
agreement,upcoming,lok,1
sharing,agreement,upcoming,1
contours,seat,sharing,1
finalise,contours,seat,1
delhi,finalise,contours,1
met,delhi,finalise,1
yadav,met,delhi,1
akhilesh,yadav,met,1
supremo,mayawati,samajwadi,1
persons,passed,read,1
special,audit,provisions,1
domain,also,special,1
may,get,seats,1
verdict,leaving,retirement,1
international,centre,new,1
set,international,centre,1
passes,set,international,1
kidnapping,reelect,anyone,1
murder,kidnapping,reelect,1
including,murder,kidnapping,1
dismissed,reports,govt,1
minister,dismissed,reports,1
information,minister,dismissed,1
trust”,negotiator(s,report,1
says,trust”,negotiator(s,1
one,says,trust”,1
chance,one,says,1
thinks,chance,one,1
still,thinks,chance,1
elections,says,survey,1
majority,upcoming,elections,1
short,majority,upcoming,1
seats,short,majority,1
fall,seats,short,1
may,fall,seats,1
retirement,vacancies,open,1
vacancies,open,tech,1
fast,developing,nation,1
developing,nation,increase,1
leaving,retirement,vacancies,1
wait,verdict,leaving,1
expecting,first,win,1
na,wait,verdict,1
created,tech,demand,1
lead,flock,polls,1
power,lead,flock,1
return,power,lead,1
parties,return,power,1
saffron,parties,return,1
stop,saffron,parties,1
wish,stop,saffron,1
two,wish,stop,1
essential,two,wish,1
merger,essential,two,1
delivered,sept,says,1
aircraft,delivered,sept,1
seriously,work,heading,1
work,heading,home,1
heading,home,joking,1
looks,improve,op,1
improve,op,margin,1
op,margin,time,1
margin,time,na,1
time,na,wait,1
international,centre,latest…,1
scheduling,tomorrow,ls,1
committee,scheduling,tomorrow,1
regional,committee,scheduling,1
nation,increase,decreased,1
first,win,election,1
scrutiny,domain,also,1
may,announce,polls,1
easy,task,sumitra,1
writing,easy,task,1
special,writing,easy,1
weekend,special,writing,1
watch,really,feel,1
listen,watch,really,1
advice,listen,watch,1
free,advice,listen,1
passes,new,delhi,1
lok,passes,new,1
vote,hope,gaining,1
hope,gaining,pace,1
gaining,pace,wrt,1
vote,shares,left,1
seats,vote,shares,1
extinction,seats,vote,1
verge,extinction,seats,1
almost,verge,extinction,1
ideology,almost,verge,1
left,ideology,almost,1
today,left,ideology,1
reality,today,left,1
trending,reality,today,1
frustration,trending,reality,1
get,seats,says,1
